,Zip,Diff from UTC
34353,78250,-6
34354,78251,-6
34355,78252,-6
34356,78253,-6
34357,78254,-6
34358,78255,-6
34359,78256,-6
34360,78257,-6
34361,78258,-6
34362,78259,-6
34363,78260,-6
34364,78261,-6
34365,78262,-6
34366,78263,-6
34367,78264,-6
34368,78265,-6
34369,78266,-6
34370,78268,-6
34371,78269,-6
34372,78270,-6
34373,78275,-6
34374,78278,-6
34375,78279,-6
34376,78280,-6
34377,78283,-6
34378,78284,-6
34379,78285,-6
34380,78286,-6
34381,78287,-6
34382,78288,-6
34383,78289,-6
34384,78291,-6
34385,78292,-6
34386,78293,-6
34387,78294,-6
34388,78295,-6
34389,78296,-6
34390,78297,-6
34391,78298,-6
34392,78299,-6
34393,78330,-6
34394,78332,-6
34395,78333,-6
34396,78335,-6
34397,78336,-6
34398,78338,-6
34399,78339,-6
34400,78340,-6
34401,78341,-6
34402,78342,-6
34403,78343,-6
34404,78344,-6
34405,78347,-6
34406,78349,-6
34407,78350,-6
34408,78351,-6
34409,78352,-6
34410,78353,-6
34411,78355,-6
34412,78357,-6
34413,78358,-6
34414,78359,-6
34415,78360,-6
34416,78361,-6
34417,78362,-6
34418,78363,-6
34419,78364,-6
34420,78368,-6
34421,78369,-6
34422,78370,-6
34423,78371,-6
34424,78372,-6
34425,78373,-6
34426,78374,-6
34427,78375,-6
34428,78376,-6
34429,78377,-6
34430,78379,-6
34431,78380,-6
34432,78381,-6
34433,78382,-6
34434,78383,-6
34435,78384,-6
34436,78385,-6
34437,78387,-6
34438,78389,-6
34439,78390,-6
34440,78391,-6
34441,78393,-6
34442,78401,-6
34443,78402,-6
34444,78403,-6
34445,78404,-6
34446,78405,-6
34447,78406,-6
34448,78407,-6
34449,78408,-6
34450,78409,-6
34451,78410,-6
34452,78411,-6
34453,78412,-6
34454,78413,-6
34455,78414,-6
34456,78415,-6
34457,78416,-6
34458,78417,-6
34459,78418,-6
34460,78419,-6
34461,78426,-6
34462,78427,-6
34463,78460,-6
34464,78461,-6
34465,78463,-6
34466,78465,-6
34467,78466,-6
34468,78467,-6
34469,78468,-6
34470,78469,-6
34471,78470,-6
34472,78471,-6
34473,78472,-6
34474,78473,-6
34475,78474,-6
34476,78475,-6
34477,78476,-6
34478,78477,-6
34479,78478,-6
34480,78480,-6
34481,78501,-6
34482,78502,-6
34483,78503,-6
34484,78504,-6
34485,78505,-6
34486,78516,-6
34487,78520,-6
34488,78521,-6
34489,78522,-6
34490,78523,-6
34491,78526,-6
34492,78535,-6
34493,78536,-6
34494,78537,-6
34495,78538,-6
34496,78539,-6
34497,78540,-6
34498,78541,-6
34499,78542,-6
34500,78543,-6
34501,78545,-6
34502,78547,-6
34503,78548,-6
34504,78549,-6
34505,78550,-6
34506,78551,-6
34507,78552,-6
34508,78553,-6
34509,78557,-6
34510,78558,-6
34511,78559,-6
34512,78560,-6
34513,78561,-6
34514,78562,-6
34515,78563,-6
34516,78564,-6
34517,78565,-6
34518,78566,-6
34519,78567,-6
34520,78568,-6
34521,78569,-6
34522,78570,-6
34523,78572,-6
34524,78573,-6
34525,78574,-6
34526,78575,-6
34527,78576,-6
34528,78577,-6
34529,78578,-6
34530,78579,-6
34531,78580,-6
34532,78582,-6
34533,78583,-6
34534,78584,-6
34535,78585,-6
34536,78586,-6
34537,78588,-6
34538,78589,-6
34539,78590,-6
34540,78591,-6
34541,78592,-6
34542,78593,-6
34543,78594,-6
34544,78595,-6
34545,78596,-6
34546,78597,-6
34547,78598,-6
34548,78599,-6
34549,78602,-6
34550,78604,-6
34551,78605,-6
34552,78606,-6
34553,78607,-6
34554,78608,-6
34555,78609,-6
34556,78610,-6
34557,78611,-6
34558,78612,-6
34559,78613,-6
34560,78614,-6
34561,78615,-6
34562,78616,-6
34563,78617,-6
34564,78618,-6
34565,78619,-6
34566,78620,-6
34567,78621,-6
34568,78622,-6
34569,78623,-6
34570,78624,-6
34571,78626,-6
34572,78627,-6
34573,78628,-6
34574,78629,-6
34575,78630,-6
34576,78631,-6
34577,78632,-6
34578,78633,-6
34579,78634,-6
34580,78635,-6
34581,78636,-6
34582,78638,-6
34583,78639,-6
34584,78640,-6
34585,78641,-6
34586,78642,-6
34587,78643,-6
34588,78644,-6
34589,78645,-6
34590,78646,-6
34591,78648,-6
34592,78650,-6
34593,78651,-6
34594,78652,-6
34595,78653,-6
34596,78654,-6
34597,78655,-6
34598,78656,-6
34599,78657,-6
34600,78658,-6
34601,78659,-6
34602,78660,-6
34603,78661,-6
34604,78662,-6
34605,78663,-6
34606,78664,-6
34607,78665,-6
34608,78666,-6
34609,78667,-6
34610,78669,-6
34611,78670,-6
34612,78671,-6
34613,78672,-6
34614,78673,-6
34615,78674,-6
34616,78675,-6
34617,78676,-6
34618,78677,-6
34619,78680,-6
34620,78681,-6
34621,78682,-6
34622,78683,-6
34623,78691,-6
34624,78701,-6
34625,78702,-6
34626,78703,-6
34627,78704,-6
34628,78705,-6
34629,78708,-6
34630,78709,-6
34631,78710,-6
34632,78711,-6
34633,78712,-6
34634,78713,-6
34635,78714,-6
34636,78715,-6
34637,78716,-6
34638,78717,-6
34639,78718,-6
34640,78719,-6
34641,78720,-6
34642,78721,-6
34643,78722,-6
34644,78723,-6
34645,78724,-6
34646,78725,-6
34647,78726,-6
34648,78727,-6
34649,78728,-6
34650,78729,-6
34651,78730,-6
34652,78731,-6
34653,78732,-6
34654,78733,-6
34655,78734,-6
34656,78735,-6
34657,78736,-6
34658,78737,-6
34659,78738,-6
34660,78739,-6
34661,78741,-6
34662,78742,-6
34663,78744,-6
34664,78745,-6
34665,78746,-6
34666,78747,-6
34667,78748,-6
34668,78749,-6
34669,78750,-6
34670,78751,-6
34671,78752,-6
34672,78753,-6
34673,78754,-6
34674,78755,-6
34675,78756,-6
34676,78757,-6
34677,78758,-6
34678,78759,-6
34679,78760,-6
34680,78761,-6
34681,78762,-6
34682,78763,-6
34683,78764,-6
34684,78765,-6
34685,78766,-6
34686,78767,-6
34687,78768,-6
34688,78769,-6
34689,78772,-6
34690,78773,-6
34691,78774,-6
34692,78778,-6
34693,78779,-6
34694,78780,-6
34695,78781,-6
34696,78783,-6
34697,78785,-6
34698,78786,-6
34699,78788,-6
34700,78789,-6
34701,78798,-6
34702,78799,-6
34703,78801,-6
34704,78802,-6
34705,78827,-6
34706,78828,-6
34707,78829,-6
34708,78830,-6
34709,78832,-6
34710,78833,-6
34711,78834,-6
34712,78836,-6
34713,78837,-6
34714,78838,-6
34715,78839,-6
34716,78840,-6
34717,78841,-6
34718,78842,-6
34719,78843,-6
34720,78847,-6
34721,78850,-6
34722,78851,-6
34723,78852,-6
34724,78853,-6
34725,78860,-6
34726,78861,-6
34727,78870,-6
34728,78871,-6
34729,78872,-6
34730,78873,-6
34731,78877,-6
34732,78879,-6
34733,78880,-6
34734,78881,-6
34735,78883,-6
34736,78884,-6
34737,78885,-6
34738,78886,-6
34739,78931,-6
34740,78932,-6
34741,78933,-6
34742,78934,-6
34743,78935,-6
34744,78938,-6
34745,78940,-6
34746,78941,-6
34747,78942,-6
34748,78943,-6
34749,78944,-6
34750,78945,-6
34751,78946,-6
34752,78947,-6
34753,78948,-6
34754,78949,-6
34755,78950,-6
34756,78951,-6
34757,78952,-6
34758,78953,-6
34759,78954,-6
34760,78956,-6
34761,78957,-6
34762,78959,-6
34763,78960,-6
34764,78961,-6
34765,78962,-6
34766,78963,-6
34767,79001,-6
34768,79002,-6
34769,79003,-6
34770,79005,-6
34771,79007,-6
34772,79008,-6
34773,79009,-6
34774,79010,-6
34775,79011,-6
34776,79012,-6
34777,79013,-6
34778,79014,-6
34779,79015,-6
34780,79016,-6
34781,79018,-6
34782,79019,-6
34783,79021,-6
34784,79022,-6
34785,79024,-6
34786,79025,-6
34787,79027,-6
34788,79029,-6
34789,79031,-6
34790,79032,-6
34791,79033,-6
34792,79034,-6
34793,79035,-6
34794,79036,-6
34795,79039,-6
34796,79040,-6
34797,79041,-6
34798,79042,-6
34799,79043,-6
34800,79044,-6
34801,79045,-6
34802,79046,-6
34803,79051,-6
34804,79052,-6
34805,79053,-6
34806,79054,-6
34807,79056,-6
34808,79057,-6
34809,79058,-6
34810,79059,-6
34811,79061,-6
34812,79062,-6
34813,79063,-6
34814,79064,-6
34815,79065,-6
34816,79066,-6
34817,79068,-6
34818,79070,-6
34819,79072,-6
34820,79073,-6
34821,79077,-6
34822,79078,-6
34823,79079,-6
34824,79080,-6
34825,79081,-6
34826,79082,-6
34827,79083,-6
34828,79084,-6
34829,79085,-6
34830,79086,-6
34831,79087,-6
34832,79088,-6
34833,79091,-6
34834,79092,-6
34835,79093,-6
34836,79094,-6
34837,79095,-6
34838,79096,-6
34839,79097,-6
34840,79098,-6
34841,79101,-6
34842,79102,-6
34843,79103,-6
34844,79104,-6
34845,79105,-6
34846,79106,-6
34847,79107,-6
34848,79108,-6
34849,79109,-6
34850,79110,-6
34851,79111,-6
34852,79114,-6
34853,79116,-6
34854,79117,-6
34855,79118,-6
34856,79119,-6
34857,79120,-6
34858,79121,-6
34859,79124,-6
34860,79159,-6
34861,79166,-6
34862,79168,-6
34863,79172,-6
34864,79174,-6
34865,79178,-6
34866,79185,-6
34867,79187,-6
34868,79189,-6
34869,79201,-6
34870,79220,-6
34871,79221,-6
34872,79223,-6
34873,79225,-6
34874,79226,-6
34875,79227,-6
34876,79229,-6
34877,79230,-6
34878,79231,-6
34879,79233,-6
34880,79234,-6
34881,79235,-6
34882,79236,-6
34883,79237,-6
34884,79239,-6
34885,79240,-6
34886,79241,-6
34887,79243,-6
34888,79244,-6
34889,79245,-6
34890,79247,-6
34891,79248,-6
34892,79250,-6
34893,79251,-6
34894,79252,-6
34895,79255,-6
34896,79256,-6
34897,79257,-6
34898,79258,-6
34899,79259,-6
34900,79261,-6
34901,79311,-6
34902,79312,-6
34903,79313,-6
34904,79314,-6
34905,79316,-6
34906,79320,-6
34907,79322,-6
34908,79323,-6
34909,79324,-6
34910,79325,-6
34911,79326,-6
34912,79329,-6
34913,79330,-6
34914,79331,-6
34915,79336,-6
34916,79338,-6
34917,79339,-6
34918,79342,-6
34919,79343,-6
34920,79344,-6
34921,79345,-6
34922,79346,-6
34923,79347,-6
34924,79350,-6
34925,79351,-6
34926,79353,-6
34927,79355,-6
34928,79356,-6
34929,79357,-6
34930,79358,-6
34931,79359,-6
34932,79360,-6
34933,79363,-6
34934,79364,-6
34935,79366,-6
34936,79367,-6
34937,79369,-6
34938,79370,-6
34939,79371,-6
34940,79372,-6
34941,79373,-6
34942,79376,-6
34943,79377,-6
34944,79378,-6
34945,79379,-6
34946,79380,-6
34947,79381,-6
34948,79382,-6
34949,79383,-6
34950,79401,-6
34951,79402,-6
34952,79403,-6
34953,79404,-6
34954,79405,-6
34955,79406,-6
34956,79407,-6
34957,79408,-6
34958,79409,-6
34959,79410,-6
34960,79411,-6
34961,79412,-6
34962,79413,-6
34963,79414,-6
34964,79415,-6
34965,79416,-6
34966,79423,-6
34967,79424,-6
34968,79430,-6
34969,79452,-6
34970,79453,-6
34971,79457,-6
34972,79464,-6
34973,79490,-6
34974,79491,-6
34975,79493,-6
34976,79499,-6
34977,79501,-6
34978,79502,-6
34979,79503,-6
34980,79504,-6
34981,79505,-6
34982,79506,-6
34983,79508,-6
34984,79510,-6
34985,79511,-6
34986,79512,-6
34987,79516,-6
34988,79517,-6
34989,79518,-6
34990,79519,-6
34991,79520,-6
34992,79521,-6
34993,79525,-6
34994,79526,-6
34995,79527,-6
34996,79528,-6
34997,79529,-6
34998,79530,-6
34999,79532,-6
35000,79533,-6
35001,79534,-6
35002,79535,-6
35003,79536,-6
35004,79537,-6
35005,79538,-6
35006,79539,-6
35007,79540,-6
35008,79541,-6
35009,79543,-6
35010,79544,-6
35011,79545,-6
35012,79546,-6
35013,79547,-6
35014,79548,-6
35015,79549,-6
35016,79550,-6
35017,79553,-6
35018,79556,-6
35019,79560,-6
35020,79561,-6
35021,79562,-6
35022,79563,-6
35023,79565,-6
35024,79566,-6
35025,79567,-6
35026,79601,-6
35027,79602,-6
35028,79603,-6
35029,79604,-6
35030,79605,-6
35031,79606,-6
35032,79607,-6
35033,79608,-6
35034,79697,-6
35035,79698,-6
35036,79699,-6
35037,79701,-6
35038,79702,-6
35039,79703,-6
35040,79704,-6
35041,79705,-6
35042,79706,-6
35043,79707,-6
35044,79708,-6
35045,79710,-6
35046,79711,-6
35047,79712,-6
35048,79713,-6
35049,79714,-6
35050,79718,-6
35051,79719,-6
35052,79720,-6
35053,79721,-6
35054,79730,-6
35055,79731,-6
35056,79733,-6
35057,79734,-6
35058,79735,-6
35059,79738,-6
35060,79739,-6
35061,79740,-6
35062,79741,-6
35063,79742,-6
35064,79743,-6
35065,79744,-6
35066,79745,-6
35067,79748,-6
35068,79749,-6
35069,79752,-6
35070,79754,-6
35071,79755,-6
35072,79756,-6
35073,79758,-6
35074,79759,-6
35075,79760,-6
35076,79761,-6
35077,79762,-6
35078,79763,-6
35079,79764,-6
35080,79765,-6
35081,79766,-6
35082,79768,-6
35083,79769,-6
35084,79770,-6
35085,79772,-6
35086,79776,-6
35087,79777,-6
35088,79778,-6
35089,79780,-6
35090,79781,-6
35091,79782,-6
35092,79783,-6
35093,79785,-6
35094,79786,-6
35095,79788,-6
35096,79789,-6
35097,79821,-7
35098,79830,-6
35099,79831,-6
35100,79832,-6
35101,79834,-6
35102,79835,-7
35103,79836,-7
35104,79837,-7
35105,79838,-7
35106,79839,-7
35107,79842,-6
35108,79843,-6
35109,79845,-6
35110,79846,-6
35111,79847,-6
35112,79848,-6
35113,79849,-7
35114,79851,-7
35115,79852,-6
35116,79853,-7
35117,79854,-6
35118,79855,-7
35119,79901,-7
35120,79902,-7
35121,79903,-7
35122,79904,-7
35123,79905,-7
35124,79906,-7
35125,79907,-7
35126,79908,-7
35127,79910,-7
35128,79911,-7
35129,79912,-7
35130,79913,-7
35131,79914,-7
35132,79915,-7
35133,79916,-7
35134,79917,-7
35135,79918,-7
35136,79920,-7
35137,79922,-7
35138,79923,-7
35139,79924,-7
35140,79925,-7
35141,79926,-7
35142,79927,-7
35143,79928,-7
35144,79929,-7
35145,79930,-7
35146,79931,-7
35147,79932,-7
35148,79934,-7
35149,79935,-7
35150,79936,-7
35151,79937,-7
35152,79938,-7
35153,79940,-7
35154,79941,-7
35155,79942,-7
35156,79943,-7
35157,79944,-7
35158,79945,-7
35159,79946,-7
35160,79947,-7
35161,79948,-7
35162,79949,-7
35163,79950,-7
35164,79951,-7
35165,79952,-7
35166,79953,-7
35167,79954,-7
35168,79955,-7
35169,79958,-7
35170,79960,-7
35171,79961,-7
35172,79968,-7
35173,79976,-7
35174,79978,-7
35175,79980,-7
35176,79990,-7
35177,79995,-7
35178,79996,-7
35179,79997,-7
35180,79998,-7
35181,79999,-7
35182,80001,-7
35183,80002,-7
35184,80003,-7
35185,80004,-7
35186,80005,-7
35187,80006,-7
35188,80007,-7
35189,80010,-7
35190,80011,-7
35191,80012,-7
35192,80013,-7
35193,80014,-7
35194,80015,-7
35195,80016,-7
35196,80017,-7
35197,80018,-7
35198,80019,-7
35199,80020,-7
35200,80021,-7
35201,80022,-7
35202,80023,-7
35203,80024,-7
35204,80025,-7
35205,80026,-7
35206,80027,-7
35207,80028,-7
35208,80030,-7
35209,80031,-7
35210,80033,-7
35211,80034,-7
35212,80035,-7
35213,80036,-7
35214,80037,-7
35215,80038,-7
35216,80040,-7
35217,80041,-7
35218,80042,-7
35219,80044,-7
35220,80045,-7
35221,80046,-7
35222,80047,-7
35223,80101,-7
35224,80102,-7
35225,80103,-7
35226,80104,-7
35227,80105,-7
35228,80106,-7
35229,80107,-7
35230,80108,-7
35231,80109,-7
35232,80110,-7
35233,80111,-7
35234,80112,-7
35235,80113,-7
35236,80116,-7
35237,80117,-7
35238,80118,-7
35239,80120,-7
35240,80121,-7
35241,80122,-7
35242,80123,-7
35243,80124,-7
35244,80125,-7
35245,80126,-7
35246,80127,-7
35247,80128,-7
35248,80129,-7
35249,80130,-7
35250,80131,-7
35251,80132,-7
35252,80133,-7
35253,80134,-7
35254,80135,-7
35255,80136,-7
35256,80137,-7
35257,80138,-7
35258,80150,-7
35259,80151,-7
35260,80155,-7
35261,80160,-7
35262,80161,-7
35263,80162,-7
35264,80163,-7
35265,80165,-7
35266,80166,-7
35267,80201,-7
35268,80202,-7
35269,80203,-7
35270,80204,-7
35271,80205,-7
35272,80206,-7
35273,80207,-7
35274,80208,-7
35275,80209,-7
35276,80210,-7
35277,80211,-7
35278,80212,-7
35279,80214,-7
35280,80215,-7
35281,80216,-7
35282,80217,-7
35283,80218,-7
35284,80219,-7
35285,80220,-7
35286,80221,-7
35287,80222,-7
35288,80223,-7
35289,80224,-7
35290,80225,-7
35291,80226,-7
35292,80227,-7
35293,80228,-7
35294,80229,-7
35295,80230,-7
35296,80231,-7
35297,80232,-7
35298,80233,-7
35299,80234,-7
35300,80235,-7
35301,80236,-7
35302,80237,-7
35303,80238,-7
35304,80239,-7
35305,80241,-7
35306,80243,-7
35307,80244,-7
35308,80246,-7
35309,80247,-7
35310,80248,-7
35311,80249,-7
35312,80250,-7
35313,80251,-7
35314,80252,-7
35315,80256,-7
35316,80257,-7
35317,80259,-7
35318,80260,-7
35319,80261,-7
35320,80262,-7
35321,80263,-7
35322,80264,-7
35323,80265,-7
35324,80266,-7
35325,80271,-7
35326,80273,-7
35327,80274,-7
35328,80279,-7
35329,80280,-7
35330,80281,-7
35331,80290,-7
35332,80291,-7
35333,80293,-7
35334,80294,-7
35335,80295,-7
35336,80299,-7
35337,80301,-7
35338,80302,-7
35339,80303,-7
35340,80304,-7
35341,80305,-7
35342,80306,-7
35343,80307,-7
35344,80308,-7
35345,80309,-7
35346,80310,-7
35347,80314,-7
35348,80321,-7
35349,80322,-7
35350,80323,-7
35351,80328,-7
35352,80329,-7
35353,80401,-7
35354,80402,-7
35355,80403,-7
35356,80419,-7
35357,80420,-7
35358,80421,-7
35359,80422,-7
35360,80423,-7
35361,80424,-7
35362,80425,-7
35363,80426,-7
35364,80427,-7
35365,80428,-7
35366,80429,-7
35367,80430,-7
35368,80432,-7
35369,80433,-7
35370,80434,-7
35371,80435,-7
35372,80436,-7
35373,80437,-7
35374,80438,-7
35375,80439,-7
35376,80440,-7
35377,80442,-7
35378,80443,-7
35379,80444,-7
35380,80446,-7
35381,80447,-7
35382,80448,-7
35383,80449,-7
35384,80451,-7
35385,80452,-7
35386,80453,-7
35387,80454,-7
35388,80455,-7
35389,80456,-7
35390,80457,-7
35391,80459,-7
35392,80461,-7
35393,80463,-7
35394,80465,-7
35395,80466,-7
35396,80467,-7
35397,80468,-7
35398,80469,-7
35399,80470,-7
35400,80471,-7
35401,80473,-7
35402,80474,-7
35403,80475,-7
35404,80476,-7
35405,80477,-7
35406,80478,-7
35407,80479,-7
35408,80480,-7
35409,80481,-7
35410,80482,-7
35411,80483,-7
35412,80487,-7
35413,80488,-7
35414,80497,-7
35415,80498,-7
35416,80501,-7
35417,80502,-7
35418,80503,-7
35419,80504,-7
35420,80510,-7
35421,80511,-7
35422,80512,-7
35423,80513,-7
35424,80514,-7
35425,80515,-7
35426,80516,-7
35427,80517,-7
35428,80520,-7
35429,80521,-7
35430,80522,-7
35431,80523,-7
35432,80524,-7
35433,80525,-7
35434,80526,-7
35435,80527,-7
35436,80528,-7
35437,80530,-7
35438,80532,-7
35439,80533,-7
35440,80534,-7
35441,80535,-7
35442,80536,-7
35443,80537,-7
35444,80538,-7
35445,80539,-7
35446,80540,-7
35447,80541,-7
35448,80542,-7
35449,80543,-7
35450,80544,-7
35451,80545,-7
35452,80546,-7
35453,80547,-7
35454,80549,-7
35455,80550,-7
35456,80551,-7
35457,80553,-7
35458,80601,-7
35459,80602,-7
35460,80603,-7
35461,80610,-7
35462,80611,-7
35463,80612,-7
35464,80614,-7
35465,80615,-7
35466,80620,-7
35467,80621,-7
35468,80622,-7
35469,80623,-7
35470,80624,-7
35471,80631,-7
35472,80632,-7
35473,80633,-7
35474,80634,-7
35475,80638,-7
35476,80639,-7
35477,80640,-7
35478,80642,-7
35479,80643,-7
35480,80644,-7
35481,80645,-7
35482,80646,-7
35483,80648,-7
35484,80649,-7
35485,80650,-7
35486,80651,-7
35487,80652,-7
35488,80653,-7
35489,80654,-7
35490,80701,-7
35491,80705,-7
35492,80720,-7
35493,80721,-7
35494,80722,-7
35495,80723,-7
35496,80726,-7
35497,80727,-7
35498,80728,-7
35499,80729,-7
35500,80731,-7
35501,80732,-7
35502,80733,-7
35503,80734,-7
35504,80735,-7
35505,80736,-7
35506,80737,-7
35507,80740,-7
35508,80741,-7
35509,80742,-7
35510,80743,-7
35511,80744,-7
35512,80745,-7
35513,80746,-7
35514,80747,-7
35515,80749,-7
35516,80750,-7
35517,80751,-7
35518,80754,-7
35519,80755,-7
35520,80757,-7
35521,80758,-7
35522,80759,-7
35523,80801,-7
35524,80802,-7
35525,80804,-7
35526,80805,-7
35527,80807,-7
35528,80808,-7
35529,80809,-7
35530,80810,-7
35531,80812,-7
35532,80813,-7
35533,80814,-7
35534,80815,-7
35535,80816,-7
35536,80817,-7
35537,80818,-7
35538,80819,-7
35539,80820,-7
35540,80821,-7
35541,80822,-7
35542,80823,-7
35543,80824,-7
35544,80825,-7
35545,80826,-7
35546,80827,-7
35547,80828,-7
35548,80829,-7
35549,80830,-7
35550,80831,-7
35551,80832,-7
35552,80833,-7
35553,80834,-7
35554,80835,-7
35555,80836,-7
35556,80840,-7
35557,80841,-7
35558,80860,-7
35559,80861,-7
35560,80862,-7
35561,80863,-7
35562,80864,-7
35563,80866,-7
35564,80901,-7
35565,80902,-7
35566,80903,-7
35567,80904,-7
35568,80905,-7
35569,80906,-7
35570,80907,-7
35571,80908,-7
35572,80909,-7
35573,80910,-7
35574,80911,-7
35575,80912,-7
35576,80913,-7
35577,80914,-7
35578,80915,-7
35579,80916,-7
35580,80917,-7
35581,80918,-7
35582,80919,-7
35583,80920,-7
35584,80921,-7
35585,80922,-7
35586,80923,-7
35587,80924,-7
35588,80925,-7
35589,80926,-7
35590,80927,-7
35591,80928,-7
35592,80929,-7
35593,80930,-7
35594,80931,-7
35595,80932,-7
35596,80933,-7
35597,80934,-7
35598,80935,-7
35599,80936,-7
35600,80937,-7
35601,80938,-7
35602,80939,-7
35603,80940,-7
35604,80941,-7
35605,80942,-7
35606,80943,-7
35607,80944,-7
35608,80945,-7
35609,80946,-7
35610,80947,-7
35611,80949,-7
35612,80950,-7
35613,80951,-7
35614,80960,-7
35615,80962,-7
35616,80970,-7
35617,80977,-7
35618,80995,-7
35619,80997,-7
35620,81001,-7
35621,81002,-7
35622,81003,-7
35623,81004,-7
35624,81005,-7
35625,81006,-7
35626,81007,-7
35627,81008,-7
35628,81009,-7
35629,81010,-7
35630,81011,-7
35631,81012,-7
35632,81019,-7
35633,81020,-7
35634,81021,-7
35635,81022,-7
35636,81023,-7
35637,81024,-7
35638,81025,-7
35639,81027,-7
35640,81029,-7
35641,81030,-7
35642,81033,-7
35643,81034,-7
35644,81036,-7
35645,81038,-7
35646,81039,-7
35647,81040,-7
35648,81041,-7
35649,81043,-7
35650,81044,-7
35651,81045,-7
35652,81046,-7
35653,81047,-7
35654,81049,-7
35655,81050,-7
35656,81052,-7
35657,81054,-7
35658,81055,-7
35659,81057,-7
35660,81058,-7
35661,81059,-7
35662,81062,-7
35663,81063,-7
35664,81064,-7
35665,81067,-7
35666,81069,-7
35667,81071,-7
35668,81073,-7
35669,81075,-7
35670,81076,-7
35671,81077,-7
35672,81081,-7
35673,81082,-7
35674,81084,-7
35675,81087,-7
35676,81089,-7
35677,81090,-7
35678,81091,-7
35679,81092,-7
35680,81101,-7
35681,81102,-7
35682,81120,-7
35683,81121,-7
35684,81122,-7
35685,81123,-7
35686,81124,-7
35687,81125,-7
35688,81126,-7
35689,81127,-7
35690,81128,-7
35691,81129,-7
35692,81130,-7
35693,81131,-7
35694,81132,-7
35695,81133,-7
35696,81134,-7
35697,81135,-7
35698,81136,-7
35699,81137,-7
35700,81138,-7
35701,81140,-7
35702,81141,-7
35703,81143,-7
35704,81144,-7
35705,81146,-7
35706,81147,-7
35707,81148,-7
35708,81149,-7
35709,81151,-7
35710,81152,-7
35711,81153,-7
35712,81154,-7
35713,81155,-7
35714,81157,-7
35715,81201,-7
35716,81210,-7
35717,81211,-7
35718,81212,-7
35719,81215,-7
35720,81220,-7
35721,81221,-7
35722,81222,-7
35723,81223,-7
35724,81224,-7
35725,81225,-7
35726,81226,-7
35727,81227,-7
35728,81228,-7
35729,81230,-7
35730,81231,-7
35731,81232,-7
35732,81233,-7
35733,81235,-7
35734,81236,-7
35735,81237,-7
35736,81239,-7
35737,81240,-7
35738,81241,-7
35739,81242,-7
35740,81243,-7
35741,81244,-7
35742,81247,-7
35743,81248,-7
35744,81251,-7
35745,81252,-7
35746,81253,-7
35747,81290,-7
35748,81301,-7
35749,81302,-7
35750,81303,-7
35751,81320,-7
35752,81321,-7
35753,81323,-7
35754,81324,-7
35755,81325,-7
35756,81326,-7
35757,81327,-7
35758,81328,-7
35759,81329,-7
35760,81330,-7
35761,81331,-7
35762,81332,-7
35763,81334,-7
35764,81335,-7
35765,81401,-7
35766,81402,-7
35767,81403,-7
35768,81410,-7
35769,81411,-7
35770,81413,-7
35771,81414,-7
35772,81415,-7
35773,81416,-7
35774,81418,-7
35775,81419,-7
35776,81420,-7
35777,81422,-7
35778,81423,-7
35779,81424,-7
35780,81425,-7
35781,81426,-7
35782,81427,-7
35783,81428,-7
35784,81429,-7
35785,81430,-7
35786,81431,-7
35787,81432,-7
35788,81433,-7
35789,81434,-7
35790,81435,-7
35791,81501,-7
35792,81502,-7
35793,81503,-7
35794,81504,-7
35795,81505,-7
35796,81506,-7
35797,81507,-7
35798,81520,-7
35799,81521,-7
35800,81522,-7
35801,81523,-7
35802,81524,-7
35803,81525,-7
35804,81526,-7
35805,81527,-7
35806,81601,-7
35807,81602,-7
35808,81610,-7
35809,81611,-7
35810,81612,-7
35811,81615,-7
35812,81620,-7
35813,81621,-7
35814,81623,-7
35815,81624,-7
35816,81625,-7
35817,81626,-7
35818,81630,-7
35819,81631,-7
35820,81632,-7
35821,81633,-7
35822,81635,-7
35823,81636,-7
35824,81637,-7
35825,81638,-7
35826,81639,-7
35827,81640,-7
35828,81641,-7
35829,81642,-7
35830,81643,-7
35831,81645,-7
35832,81646,-7
35833,81647,-7
35834,81648,-7
35835,81649,-7
35836,81650,-7
35837,81652,-7
35838,81653,-7
35839,81654,-7
35840,81655,-7
35841,81656,-7
35842,81657,-7
35843,81658,-7
35844,82001,-7
35845,82002,-7
35846,82003,-7
35847,82005,-7
35848,82006,-7
35849,82007,-7
35850,82008,-7
35851,82009,-7
35852,82010,-7
35853,82050,-7
35854,82051,-7
35855,82052,-7
35856,82053,-7
35857,82054,-7
35858,82055,-7
35859,82058,-7
35860,82059,-7
35861,82060,-7
35862,82061,-7
35863,82063,-7
35864,82070,-7
35865,82071,-7
35866,82072,-7
35867,82073,-7
35868,82081,-7
35869,82082,-7
35870,82083,-7
35871,82084,-7
35872,82190,-7
35873,82201,-7
35874,82210,-7
35875,82212,-7
35876,82213,-7
35877,82214,-7
35878,82215,-7
35879,82217,-7
35880,82218,-7
35881,82219,-7
35882,82221,-7
35883,82222,-7
35884,82223,-7
35885,82224,-7
35886,82225,-7
35887,82227,-7
35888,82229,-7
35889,82240,-7
35890,82242,-7
35891,82243,-7
35892,82244,-7
35893,82301,-7
35894,82310,-7
35895,82321,-7
35896,82322,-7
35897,82323,-7
35898,82324,-7
35899,82325,-7
35900,82327,-7
35901,82329,-7
35902,82331,-7
35903,82332,-7
35904,82334,-7
35905,82335,-7
35906,82336,-7
